date,spot,rate_us,rate_tw,forward_3m,forward_6m,forward_1y,fwd_point_3m,fwd_point_6m,fwd_point_1y
2021-10-28,27.762500762939453,0.08,1.125,27.69017464689764,27.61825308961554,27.475610149369395,-7.232611604181471,-14.424767332391397,-28.68906135700584
2021-10-29,27.72330093383789,0.08,1.125,27.651076940130537,27.57925693395791,27.436815401320107,-7.222399370735388,-14.404399987997962,-28.648553251778353
2021-11-01,27.816699981689453,0.08,1.125,27.74423266730898,27.67217070148627,27.52924928719387,-7.246731438047149,-14.452928020318367,-28.745069449558258
2021-11-02,27.80109977722168,0.08,1.125,27.72867310407192,27.656651552151715,27.513810291266704,-7.2426673149760035,-14.444822506996502,-28.728948595497528
2021-11-03,27.85849952697754,0.08,1.125,27.785923317552317,27.71375306579324,27.57061688662459,-7.2576209425221805,-14.474646118429746,-28.78826403529473
2021-11-04,27.78949928283691,0.08,1.125,27.71710283098134,27.64511133131142,27.50232967343701,-7.239645185557109,-14.438795152549133,-28.71696093998999
2021-11-05,27.874099731445312,0.08,1.125,27.80148288078938,27.729272215127796,27.586055882551758,-7.261685065593326,-14.482751631751611,-28.80438488935546
2021-11-08,27.83009910583496,0.08,1.125,27.757596884418696,27.685500206813966,27.54250994820235,-7.2502221416264945,-14.459889902099476,-28.758915763260973
2021-11-09,27.80120086669922,0.08,1.125,27.728773930193885,27.656752116391196,27.513910336111323,-7.242693650533383,-14.444875030802251,-28.72905305878959
2021-11-10,27.731300354003903,0.08,1.125,27.65905552042351,27.58721479094643,27.44473215751506,-7.22448335803918,-14.408556305747311,-28.65681964888438
2021-11-11,27.75900077819824,0.08,1.125,27.686683780222,27.614771290003247,27.47214633257928,-7.231699797623747,-14.422948819499126,-28.685444561896034
2021-11-12,27.801700592041016,0.08,1.125,27.72927235366474,27.65724924527317,27.514404897418686,-7.242823837627554,-14.445134676784477,-28.729569462232973
2021-11-15,27.781299591064453,0.08,1.125,27.708924500824097,27.636954243282414,27.494214715191397,-7.23750902403566,-14.434534778203911,-28.708487587305598
2021-11-16,27.752500534057617,0.08,1.125,27.68020047034159,27.60830481966065,27.465713260306412,-7.230006371602826,-14.41957143969681,-28.678727375120516
2021-11-17,27.80069923400879,0.08,1.125,27.72827360434337,27.656253090070745,27.51341388716538,-7.242562966541755,-14.4446143938044,-28.7285346843408
2021-11-18,27.740699768066406,0.08,1.125,27.66843044738674,27.59656536777987,27.454034440426064,-7.226932067966629,-14.413440028653568,-28.666532764034258
2021-11-19,27.806400299072266,0.08,1.125,27.733959817146353,27.661924533689888,27.519056038874186,-7.244048192591279,-14.447576538237783,-28.734426019807913
2021-11-22,27.792999267578125,0.08,1.125,27.720593697656977,27.64859313092371,27.50579349022713,-7.240556992114833,-14.440613665441404,-28.72057773509944
2021-11-23,27.769500732421875,0.08,1.125,27.697156380248906,27.625216688840116,27.482537782949628,-7.2344352172969195,-14.42840435817594,-28.696294947224743
2021-11-24,27.751399993896484,0.08,1.125,27.679102797277917,27.607209997657222,27.464624092847068,-7.229719661856748,-14.418999623926254,-28.677590104941686
2021-11-25,27.7677001953125,0.08,1.125,27.695360533850106,27.62342550691423,27.48075585213226,-7.233966146239368,-14.427468839826929,-28.694434318024165
2021-11-26,27.76469993591309,0.08,1.125,27.692368090645328,27.62044083618392,27.47778659664951,-7.233184526776171,-14.425909972916884,-28.691333926358098
2021-11-29,27.853900909423828,0.08,1.125,27.78133668019267,27.709178341616006,27.56606579001371,-7.256422923115835,-14.472256780782189,-28.783511941011852
2021-11-30,27.7455997467041,0.08,1.125,27.67331766073263,27.601439887237074,27.458883783932226,-7.228208597147301,-14.415985946702747,-28.67159627718756
2021-12-01,27.578699111938477,0.08,1.125,27.506851830986214,27.435406430412183,27.293707857827467,-7.184728095226234,-14.329268152629382,-28.499125411100934
2021-12-02,27.60449981689453,0.08,1.125,27.532585320643598,27.461073080742114,27.319241944868274,-7.191449625093327,-14.342673615241708,-28.525787202625708
2021-12-03,27.678699493408203,0.08,1.125,27.606591694167037,27.534887232522625,27.392674860818715,-7.21077992411665,-14.381226088557852,-28.602463258948774
2021-12-06,27.65719985961914,0.08,1.125,27.58514807064238,27.513499305966924,27.371397398770664,-7.205178897676134,-14.370055365221646,-28.580246084847616
2021-12-07,27.65920066833496,0.08,1.125,27.587143666905455,27.515489718933296,27.373377531638692,-7.205700142950633,-14.371094940166529,-28.582313669626913
2021-12-08,27.742599487304688,0.08,1.125,27.67032521752785,27.598455216506757,27.455914528449473,-7.2274269776837485,-14.414427079793057,-28.668495885521494
2021-12-09,27.630699157714844,0.08,1.125,27.558716407649868,27.487136295714535,27.34517054837183,-7.198275006497568,-14.356286200030866,-28.55286093430145
2021-12-10,27.68560028076172,0.08,1.125,27.613474503775997,27.5417521649462,27.399504337192905,-7.212577698572176,-14.384811581551915,-28.609594356881374
2021-12-13,27.63599967956543,0.08,1.125,27.5640031207243,27.492409277252708,27.35041629597931,-7.199655884112843,-14.359040231272147,-28.558338358611834
2021-12-14,27.745899200439453,0.08,1.125,27.673616334339208,27.601737785078562,27.459180143188927,-7.228286610024526,-14.4161415360891,-28.671905725052582
2021-12-15,27.78420066833496,0.08,1.125,27.711818020286568,27.63984024721173,27.49708581346811,-7.2382648048392895,-14.436042112323122,-28.711485486685007
2021-12-16,27.739700317382812,0.08,1.125,27.667433600445033,27.595571110015925,27.453045317811338,-7.226671693777931,-14.412920736688761,-28.66549995714749
2021-12-17,27.757699966430664,0.08,1.125,27.685386357294057,27.61347723695934,27.470858963069276,-7.231360913660723,-14.422272947132342,-28.68410033613884
2021-12-20,27.82719993591309,0.08,1.125,27.754705267335886,27.682616100323138,27.53964073756422,-7.249466857720321,-14.45838355899518,-28.755919834886967
2021-12-21,27.815399169921875,0.08,1.125,27.742935244381034,27.670876648442356,27.527961917683864,-7.2463925540841245,-14.452252147951938,-28.743725223801064
2021-12-22,27.730199813842773,0.08,1.125,27.65795784735984,27.586119968943006,27.443642990055718,-7.224196648293457,-14.407984489976755,-28.65568237870555
2021-12-23,27.711000442504883,0.08,1.125,27.638808493704836,27.56702035319516,27.424642020132396,-7.219194880004665,-14.39800893097214,-28.63584223724871
2021-12-24,27.62470054626465,0.08,1.125,27.552733423619966,27.481168851692384,27.3392339250449,-7.196712264468275,-14.3531694572264,-28.54666212197472
2021-12-27,27.67930030822754,0.08,1.125,27.607190943759857,27.53548492564408,27.393269466970697,-7.210936446768201,-14.381538258345827,-28.60308412568422
2021-12-28,27.68370056152344,0.08,1.125,27.611579733634894,27.539862316219317,27.3976242491695,-7.212082788854701,-14.383824530412426,-28.607631235394138
2021-12-29,27.53499984741211,0.08,1.125,27.463266410601772,27.39193421737832,27.250460170373337,-7.173343681033728,-14.30656300337887,-28.453967703877225
2021-12-30,27.61739921569824,0.08,1.125,27.545451114282457,27.473905457187836,27.33200804456939,-7.194810141578145,-14.349375851040236,-28.539117112885037
2021-12-31,27.658700942993164,0.08,1.125,27.5866452434346,27.51499259005132,27.37288297033133,-7.205569955856461,-14.370835294184303,-28.58179726618353
2022-01-03,27.70210075378418,0.08,1.125,27.629931990212462,27.558166905243695,27.415834298528754,-7.216876357171742,-14.393384854048463,-28.62664552554257
2022-01-04,27.62470054626465,0.08,1.125,27.552733423619966,27.481168851692384,27.3392339250449,-7.196712264468275,-14.3531694572264,-28.54666212197472
2022-01-05,27.51549911499023,0.08,1.125,27.443816480960525,27.372534806350505,27.231160953554728,-7.168263402970609,-14.296430863972631,-28.433816143550317
2022-01-06,27.596399307250977,0.08,1.125,27.524505914228655,27.45301465951411,27.3112251438287,-7.189339302232156,-14.33846477368661,-28.51741634222762
2022-01-07,27.6200008392334,0.08,1.125,27.548045960138353,27.476493563275664,27.3345827835894,-7.19548790950455,-14.35072759577345,-28.54180556439978
2022-01-10,27.65800094604492,0.08,1.125,27.58594707009947,27.51429623012886,27.3721902069733,-7.2053875945449875,-14.370471591605849,-28.58107390716178
2022-01-11,27.598899841308594,0.08,1.125,27.526999933962582,27.455502201362453,27.31369983800409,-7.1899907346011815,-14.339763994614074,-28.5200003304503
2022-01-12,27.62700080871582,0.08,1.125,27.55502769348962,27.48345716250024,27.34151041716963,-7.197311522619998,-14.354364621557991,-28.549039154619038
2022-01-13,27.59860038757324,0.08,1.125,27.526701260356,27.45520430352096,27.313403478747386,-7.189912721723957,-14.339608405227722,-28.51969088258528
2022-01-14,27.56599998474121,0.08,1.125,27.494185787211624,27.422773285006944,27.28113996017701,-7.181419752958718,-14.322669973426727,-28.486002456419968
2022-01-17,27.538000106811523,0.08,1.125,27.46625885380655,27.394918888108634,27.25342942585609,-7.1741253004972805,-14.308121870288915,-28.457068095543292
2022-01-18,27.4237003326416,0.08,1.125,27.35225685031661,27.28121298970755,27.140310796447675,-7.144348232499098,-14.248734293405008,-28.338953619392626
2022-01-19,27.516199111938477,0.08,1.125,27.444514654295656,27.373231166272966,27.231853716912756,-7.168445764282083,-14.296794566551085,-28.434539502572065
2022-01-20,27.54759979248047,0.08,1.125,27.475833530634052,27.40446869598256,27.26292991081775,-7.176626184641677,-14.313109649791045,-28.46698816627189
2022-01-21,27.615699768066406,0.08,1.125,27.543756094005627,27.472214839501437,27.330326158596645,-7.194367406077973,-14.348492856496975,-28.537360946976165
2022-01-24,27.691200256347656,0.08,1.125,27.619059890457013,27.54732304432586,27.40504644405709,-7.214036589064321,-14.387721202179549,-28.61538122905678
2022-01-25,27.66390037536621,0.08,1.125,27.591831130387067,27.520165007350013,27.378028673094192,-7.206924497914358,-14.373536801619835,-28.587170227201852
2022-01-26,27.697999954223633,0.08,1.125,27.625841873944008,27.554087412509954,27.41177587558666,-7.215808027962467,-14.391254171367862,-28.62240786369732
2022-01-27,27.66449928283691,0.08,1.125,27.592428477600226,27.520760803032985,27.37862139160759,-7.207080523668452,-14.37384798039254,-28.587789122931895
2022-01-28,27.756500244140625,0.08,1.125,27.684189760488078,27.61228374815491,27.46967163840389,-7.231048365254722,-14.421649598571662,-28.682860573673352
2022-01-31,27.82699966430664,0.08,1.125,27.75450551747161,27.682416869282648,27.539442535513555,-7.249414683503019,-14.458279502399307,-28.755712879308604
2022-02-01,27.77039909362793,0.08,1.125,27.698052401068647,27.62611038236458,27.48342686071973,-7.234669255928239,-14.428871126334997,-28.697223290819807
2022-02-02,27.742300033569336,0.08,1.125,27.670026543921267,27.59815731866527,27.45561816919277,-7.227348964806879,-14.414271490406705,-28.668186437656473
2022-02-03,27.75079917907715,0.08,1.125,27.678503547685096,27.606612304535766,27.464029486695086,-7.229563139205197,-14.41868745413828,-28.67696923820624
2022-02-04,27.743900299072266,0.08,1.125,27.671622640455794,27.59974926955067,27.457201897959475,-7.2277658616471285,-14.415102952159486,-28.669840111279044
2022-02-07,27.799999237060547,0.08,1.125,27.727575431008244,27.655556730148287,27.51272112380736,-7.242380605230281,-14.444250691225946,-28.727811325318697
2022-02-08,27.826000213623047,0.08,1.125,27.753508670529904,27.681422611518702,27.538453412898832,-7.249154309314321,-14.4577602104345,-28.75468007242148
2022-02-09,27.805200576782227,0.08,1.125,27.732763220340374,27.66073104488546,27.5178687142088,-7.2437356441852785,-14.446953189676748,-28.73318625734278
2022-02-10,27.78070068359375,0.08,1.125,27.708327153610934,27.63635844759944,27.493621996677994,-7.237352998281565,-14.434223599430851,-28.707868691575555
2022-02-11,27.826400756835938,0.08,1.125,27.75390817025845,27.68182107359967,27.538849817000152,-7.249258657748925,-14.457968323626602,-28.75509398357856
2022-02-14,27.9060001373291,0.08,1.125,27.83330018059863,27.76100687371936,27.617626637764115,-7.269995673047092,-14.499326360974152,-28.83734995649867
2022-02-15,27.861799240112305,0.08,1.125,27.789214434363675,27.717035634365047,27.573882501364047,-7.258480574862958,-14.476360574725788,-28.79167387482582
2022-02-16,27.82069969177246,0.08,1.125,27.74822195745547,27.67614962998053,27.53320766529135,-7.247773431699045,-14.45500617919322,-28.749202648111094
2022-02-17,27.810800552368164,0.08,1.125,27.738348607021386,27.66630192426512,27.523410821072986,-7.245194534677779,-14.449862810304381,-28.73897312951783
2022-02-18,27.836700439453125,0.08,1.125,27.764181020421077,27.692067241396053,27.549043065319836,-7.251941903204795,-14.463319805707187,-28.765737413328907
2022-02-21,27.8700008392334,0.08,1.125,27.797394666900583,27.725194619832532,27.58199934724824,-7.260617233281508,-14.480621940086635,-28.800149198515967
2022-02-22,27.812400817871097,0.08,1.125,27.739944703555917,27.667893875150522,27.524994549839693,-7.245611431518029,-14.450694272057518,-28.7406268031404
2022-02-23,27.837400436401367,0.08,1.125,27.764879193756205,27.69276360131851,27.54973582867786,-7.252124264516269,-14.46368350828564,-28.766460772350655
2022-02-24,27.872699737548828,0.08,1.125,27.800086534119124,27.72787949528288,27.584670355835712,-7.261320342970379,-14.482024226594703,-28.80293817131161
2022-02-25,28.06719970703125,0.08,1.125,27.994079797542067,27.92136888692511,27.77716041216007,-7.311990948918279,-14.583082010614135,-29.00392948711783
2022-02-28,27.962799072265625,0.08,1.125,27.889951144486208,27.817510694239434,27.67383862697002,-7.284792777941718,-14.528837802619066,-28.896044529560427
2022-03-01,27.97559928894043,0.08,1.375,27.88533855750679,27.79569413150193,27.618229117999093,-9.026073143364144,-17.99051574385011,-35.737017094133705
2022-03-02,28.04680061340332,0.08,1.375,27.956310157360075,27.86643757531837,27.688520891634074,-9.04904560432449,-18.03630380849519,-35.82797217692466
2022-03-03,27.97050094604492,0.08,1.375,27.88025666395179,27.790628574970413,27.613195903133665,-9.024428209312774,-17.987237107450582,-35.73050429112534
2022-03-04,28.050500869750977,0.08,1.375,27.95999847516654,27.870114036100684,27.692173879602247,-9.050239458443698,-18.03868336502923,-35.832699014872915
2022-03-07,28.125999450683594,0.08,1.375,28.03525346678167,27.94512710164009,27.766708015037377,-9.074598390192534,-18.087234904350424,-35.92914356462167
2022-03-08,28.27589988708496,0.08,1.375,28.1846702630332,28.094063560064352,27.914693570401607,-9.122962405175983,-18.183632702060848,-36.120631668335434
2022-03-09,28.30340003967285,0.08,1.375,28.212081688875276,28.1213868649919,27.941842426342383,-9.131835079757522,-18.201317468095013,-36.155761333046854
2022-03-10,28.26799964904785,0.08,1.375,28.17679551439692,28.08621412678582,27.90689425279121,-9.12041346509298,-18.178552226203237,-36.11053962566402
2022-03-11,28.30069923400879,0.08,1.375,28.209389597115507,28.118703427637385,27.939176121722316,-9.130963689328198,-18.1995806371404,-36.15231122864735
2022-03-14,28.410999298095703,0.08,1.375,28.31933378805887,28.228294175359345,28.04806717389315,-9.16655100368331,-18.27051227363583,-36.29321242025547
2022-03-15,28.51099967956543,0.08,1.375,28.419011527375986,28.327651475542897,28.146790115224743,-9.19881521894439,-18.33482040225327,-36.420956434068685
2022-03-16,28.51889991760254,0.08,1.375,28.426886276012265,28.33550090882143,28.154589432835138,-9.201364159027392,-18.339900878110882,-36.4310484767401
2022-03-17,28.378999710083008,0.08,1.375,28.28743744381192,28.196500369923815,28.016476359902416,-9.156226627108666,-18.249934015919322,-36.252335018059156
2022-03-18,28.17799949645996,0.08,1.375,28.08708573913099,27.996792746128907,27.818043793891125,-9.091375732896978,-18.12067503310537,-35.995570256883624
2022-03-21,28.356000900268555,0.08,1.375,28.264512837569463,28.173649460587125,27.993771344995086,-9.148806269909215,-18.235143968142964,-36.22295552734691
2022-03-22,28.40999984741211,0.08,1.375,28.318337562012175,28.227301151931545,28.047080490545046,-9.166228539993426,-18.269869548056406,-36.29193568670637
2022-03-23,28.46739959716797,0.33,1.375,28.393283290524458,28.31967305425529,28.17395020058064,-7.411630664351065,-14.772654291267884,-29.344939658732727
2022-03-24,28.55970001220703,0.33,1.375,28.485343396790636,28.411494492590613,28.26529915881363,-7.435661541639504,-14.820551961641826,-29.440085339340172
2022-03-25,28.651500701904297,0.33,1.375,28.57690507877508,28.502818798820545,28.356153543004275,-7.459562312921619,-14.868190308375162,-29.53471589000216
2022-03-28,28.66900062561035,0.33,1.375,28.594359440549592,28.520227909762987,28.373473072922188,-7.464118506075934,-14.877271584736462,-29.552755268816355
2022-03-29,28.783700942993164,0.33,1.375,28.708761129887147,28.634333010104633,28.486991029450106,-7.493981310601683,-14.936793288853067,-29.670991354305798
2022-03-30,28.62829971313477,0.33,1.375,28.55376449494673,28.47973820748498,28.333191716091854,-7.453521818803921,-14.856150564978776,-29.510799704291557
2022-03-31,28.52560043334961,0.33,1.375,28.45133259790184,28.37757186747574,28.231551087328896,-7.426783544777038,-14.80285658738687,-29.404934602071364
2022-04-01,28.615699768066406,0.33,1.375,28.541197354469077,28.46720364760642,28.320721654550955,-7.450241359732956,-14.849612045998484,-29.497811351545167
2022-04-04,28.667999267578125,0.33,1.375,28.59336068960337,28.51923174810143,28.37248203715032,-7.463857797475626,-14.876751947669575,-29.55172304278051
2022-04-05,28.588499069213867,0.33,1.375,28.514067474004083,28.440144101976976,28.293801347612604,-7.443159520978426,-14.83549672368909,-29.46977216012634
2022-04-06,28.653200149536133,0.33,1.375,28.57860010180953,28.504509427469017,28.35783547228568,-7.460004772660156,-14.869072206711564,-29.536467725045412
2022-04-07,28.725400924682617,0.33,1.375,28.65061289860652,28.57633552944342,28.42929198296826,-7.47880260760958,-14.906539523919804,-29.61089417143583
2022-04-08,28.7987003326416,0.33,1.375,28.72372146787023,28.64925456306936,28.501835801469124,-7.497886477137072,-14.944576957224243,-29.68645311724778
2022-04-11,28.891000747680664,0.33,1.375,28.81578157413641,28.74107600140468,28.593184759702112,-7.521917354425511,-14.99247462759854,-29.781598797855224
2022-04-12,29.0310001373291,0.33,1.375,28.95541646833251,28.8803488889442,28.731740999045417,-7.558366899659319,-15.065124838490007,-29.925913828368422
2022-04-13,29.038000106811523,0.33,1.375,28.962398213042313,28.88731253332118,28.738668811012584,-7.560189376921045,-15.068757349034456,-29.933129579893958
2022-04-14,28.86669921875,0.33,1.375,28.791543315458583,28.71690058096679,28.569133737284222,-7.51559032914173,-14.97986377832099,-29.7565481465778
2022-04-15,28.96619987487793,0.33,1.375,28.89078491662381,28.8158848960114,28.66760871463875,-7.541495825411815,-15.0314978866529,-29.85911602391802
2022-04-18,29.111000061035156,0.33,1.375,29.035208108213528,28.95993366717404,28.810916262625476,-7.579195282162843,-15.106639386111453,-30.008379840968047
2022-04-19,29.214000701904297,0.33,1.375,29.137940581733663,29.06239980440714,28.912855145963587,-7.606012017063435,-15.160089749715766,-30.114555594071035
2022-04-20,29.253700256347656,0.33,1.375,29.177536776390305,29.10189334502359,28.952145467022053,-7.61634799573514,-15.180691132406565,-30.155478932560342
2022-04-21,29.16349983215332,0.33,1.375,29.087571193537066,29.012161000001363,28.862874852379218,-7.592863861625432,-15.13388321519571,-30.062497977410274
2022-04-22,29.288999557495117,0.33,1.375,29.21274417403182,29.137009466681548,28.98708089374585,-7.625538346329819,-15.199009081356962,-30.19186637492659
2022-04-25,29.31100082397461,0.33,1.375,29.23468815910746,29.158896561474034,29.008855365419215,-7.631266486714949,-15.210426250057552,-30.2145458555394
2022-04-26,29.193700790405273,0.33,1.375,29.11769352207523,29.042205235713908,28.892764491258806,-7.600726833004501,-15.149555469136544,-30.09362991464677
2022-04-27,29.30069923400879,0.33,1.375,29.224413389849243,29.148648429790097,28.99865996693566,-7.62858441595462,-15.205080421869255,-30.203926707313045
2022-04-28,29.37470054626465,0.33,1.375,29.298222035966685,29.222265725304517,29.07189845432042,-7.647851029796371,-15.243482096013139,-30.28020919442298
2022-04-29,29.452699661254883,0.33,1.375,29.37601807633801,29.299860077662025,29.149093534043924,-7.668158491687294,-15.283958359285776,-30.360612721095848
2022-05-02,29.43400001525879,0.33,1.375,29.35736711581078,29.281257470176502,29.13058664888695,-7.663289944800766,-15.27425450822868,-30.341336637183858
2022-05-03,29.484600067138672,0.33,1.375,29.40783542791062,29.33159494202304,29.180665102204916,-7.6764639228052545,-15.300512511563014,-30.393496493375594
2022-05-04,29.422100067138672,0.33,1.375,29.34549814980411,29.269419274735643,29.11880936854277,-7.660191733456045,-15.268079240302868,-30.329069859590163
2022-05-05,29.239999771118164,0.33,1.375,29.163871961063183,29.088263956042713,28.938586209975693,-7.612781005498093,-15.173581507545109,-30.14135611424713
2022-05-06,29.606700897216797,0.33,1.375,29.52961836233647,29.453062151406286,29.301507285008746,-7.708253488032568,-15.363874581051107,-30.519361220805052
2022-05-09,29.649999618530273,0.33,1.375,29.57280435325126,29.49613618165199,29.344359671784392,-7.719526527901266,-15.38634368782823,-30.563994674588102
2022-05-10,29.750999450683594,0.33,1.375,29.673541227261698,29.596611893012756,29.444318371265947,-7.745822342189612,-15.438755767083734,-30.66810794176469
2022-05-11,29.641700744628903,0.83,1.375,29.601452281456503,29.561478637089127,29.482344622253343,-4.024846317240005,-8.022210753977532,-15.93561223755593
2022-05-12,29.68899917602539,0.83,1.375,29.648686489507963,29.608649060316225,29.52938877355009,-4.031268651742792,-8.035011570916595,-15.961040247530178
2022-05-13,29.82150077819824,0.83,1.375,29.781008176705576,29.74079206100833,29.661178036653304,-4.049260149266232,-8.070871718990702,-16.032274154493464
2022-05-16,29.781999588012695,0.83,1.375,29.74156062251792,29.7013977765889,29.621889207983433,-4.043896549477566,-8.060181142379363,-16.01103800292627
2022-05-17,29.71190071105957,0.83,1.375,29.671556928094695,29.63148861478383,29.552167188124653,-4.0343782964875174,-8.04120962757402,-15.973352293491772
2022-05-18,29.60580062866211,0.83,1.375,29.565600911832163,29.52567568096443,29.44663750814304,-4.019971682994594,-8.012494769767997,-15.9163120519068
2022-05-19,29.74020004272461,0.83,1.375,29.69981783400886,29.65971135732034,29.58031438034942,-4.038220871574794,-8.048868540426923,-15.988566237518853
2022-05-20,29.600500106811523,0.83,1.375,29.560307587202153,29.520389504411963,29.441365482316215,-4.019251960936998,-8.01106023995608,-15.913462449530869
2022-05-23,29.71299934387207,0.83,1.375,29.67265406914791,29.63258427426358,29.553259914600456,-4.034527472416016,-8.041506960849176,-15.973942927161389
2022-05-24,29.489999771118164,0.83,1.375,29.44995729245044,29.410188226113775,29.331459205147667,-4.004247866772559,-7.981154500438947,-15.854056597049748
2022-05-25,29.531700134277344,0.83,1.375,29.491601033503304,29.4517757316793,29.372935383863723,-4.009910077403944,-7.992440259804212,-15.87647504136207
2022-05-26,29.40999984741211,0.83,1.375,29.370065995236864,29.33040481368479,29.251889367344646,-3.9933852175245477,-7.959503372731902,-15.811048006746375
2022-05-27,29.312999725341797,0.83,1.375,29.273197583080044,29.23366721211865,29.155410725585337,-3.9802142261752493,-7.933251322314661,-15.758899975645946
2022-05-30,29.29599952697754,0.83,1.375,29.2562204681368,29.2167130229815,29.138501921629057,-3.9779058840739623,-7.928650399603754,-15.749760534848178
2022-05-31,28.83099937438965,0.83,1.375,28.79185170784579,28.75297134380471,28.676001646556927,-3.914766654385815,-7.802803058493879,-15.499772783272192
2022-06-01,28.991500854492188,0.83,1.5,28.94312151309117,28.8951023156708,28.80012838579751,-4.837934140101652,-9.639853882138638,-19.137246869467717
2022-06-02,29.12829971313477,0.83,1.5,29.07969208970314,29.031446309622115,28.936024237195852,-4.860762343162861,-9.685340351265381,-19.227547593891714
2022-06-03,29.10099983215332,0.83,1.5,29.052437765185594,29.00423720243847,28.908904562325315,-4.8562066967726025,-9.676262971484917,-19.20952698280054
2022-06-06,29.361000061035156,0.83,1.5,29.312004120709148,29.263372914430228,29.16718853353867,-4.899594032600874,-9.762714660492833,-19.381152749648578
2022-06-07,29.38129997253418,0.83,1.5,29.332270156888857,29.28360532746422,29.187354445621885,-4.902981564532283,-9.769464506996073,-19.39455269122945
2022-06-08,29.405000686645508,0.83,1.5,29.355931320617984,29.307227235230858,29.21089871166962,-4.90693660275241,-9.777345141464977,-19.410197497588655
2022-06-09,29.438800811767575,0.83,1.5,29.389675042044328,29.34091497284011,29.244475722665268,-4.9125769723247,-9.788583892746416,-19.432508910230695
2022-06-10,29.5856990814209,0.83,1.5,29.536328176353525,29.48732479663404,29.39040431901152,-4.937090506737363,-9.837428478685695,-19.529476240937882
2022-06-13,29.642000198364254,0.83,1.5,29.59253534124619,29.543438708870937,29.44633379311397,-4.946485711806403,-9.856148949331711,-19.56664052502859
2022-06-14,29.68869972229004,0.83,1.5,29.6391569357049,29.589982953982677,29.49272505417246,-4.9542786585139,-9.87167683073622,-19.59746681175787
2022-06-15,29.577699661254883,0.83,1.5,29.52834210515765,29.47935197503632,29.382457702899803,-4.935755609723458,-9.834768621856327,-19.524195835507996
2022-06-16,29.405000686645508,0.83,1.5,29.355931320617984,29.307227235230858,29.21089871166962,-4.90693660275241,-9.777345141464977,-19.410197497588655
2022-06-17,29.695999145507812,0.83,1.5,29.646444178066993,29.59725810616543,29.499976294005446,-4.955496744081955,-9.87410393423822,-19.602285150236654
2022-06-20,29.70199966430664,0.83,1.5,29.65243468354678,29.603238672867015,29.50593720346836,-4.956498075986104,-9.876099143962591,-19.606246083828083
2022-06-21,29.70299911499023,0.83,1.5,29.65343246640482,29.60423480031508,29.506930056792758,-4.95666485854116,-9.87643146751509,-19.60690581974731
2022-06-22,29.724000930786133,1.58,1.5,29.72992352125802,29.735802022967093,29.747428714770994,0.592259047188648,1.1801092180959927,2.3427783984860895
2022-06-23,29.67169952392578,1.58,1.5,29.677611693195804,29.683479851280197,29.69508608512691,0.591216927002236,1.1780327354415476,2.3386561201128586
2022-06-24,29.613100051879883,1.58,1.5,29.619000545040905,29.62485711393522,29.636440426305015,0.5900493161021814,1.1757062055337997,2.3340374425131927
2022-06-27,29.694000244140625,1.58,1.5,29.699916856891637,29.705789425378995,29.717404382264093,0.5916612751011741,1.178918123837036,2.3404138123467533
2022-06-28,29.43000030517578,1.58,1.5,29.43586431519923,29.441684672542603,29.45319636452962,0.5864010023447719,1.1684367366822102,2.3196059353839615
2022-06-29,29.67099952697754,1.58,1.5,29.67691155677121,29.68277957641753,29.694385536456934,0.5912029793670115,1.1780049439991558,2.3386009479395398
2022-06-30,29.665000915527344,1.58,1.5,29.670911750080872,29.67677858338463,29.688382197037125,0.5910834553528588,1.1777667857284513,2.338128150978136
2022-07-01,29.65570068359375,1.58,1.5,29.66160966505001,29.66747465905126,29.679074634871466,0.5908981456258289,1.1773975457508357,2.3373951277715577
2022-07-04,29.79599952697754,1.58,1.5,29.801936463371458,29.807829204209096,29.819484058624422,0.5936936393919012,1.1829677231556701,2.34845316468828
2022-07-05,29.690000534057617,1.58,1.5,29.69591634985519,29.701788127321763,29.71340151970023,0.5915815797571611,1.1787593264145357,2.340098564261339
2022-07-06,29.78070068359375,1.58,1.5,29.786634571650257,29.79252428684282,29.804173157038953,0.5933888056507186,1.1823603249069947,2.347247344520298
2022-07-07,29.788000106811523,1.58,1.5,29.79393544929856,29.799826608094627,29.8114783334967,0.59353424870352,1.1826501283103141,2.347822668517807
2022-07-08,29.75200080871582,1.58,1.5,29.75792897824184,29.763813017473627,29.775450661569987,0.5928169526018934,1.181220875780653,2.344985285416712
2022-07-11,29.75200080871582,1.58,1.5,29.75792897824184,29.763813017473627,29.775450661569987,0.5928169526018934,1.181220875780653,2.344985285416712
2022-07-12,29.86319923400879,1.58,1.5,29.869149560132627,29.875055591024775,29.886736730942005,0.5950326123837613,1.1856357015986418,2.3537496933215607
2022-07-13,29.864999771118164,1.58,1.5,29.870950456004064,29.876856842987593,29.88853868719393,0.5950684885899449,1.1857071869428637,2.353891607576486
2022-07-14,29.766000747680664,1.58,1.5,29.77193170673375,29.777818514726892,29.78946163496948,0.5930959053085161,1.1817767046228056,2.346088728881668
2022-07-15,29.918699264526367,1.58,1.5,29.924660649186794,29.930577656293924,29.942280505326,0.5961384660427171,1.187839176755645,2.358124079963275
2022-07-18,29.910999298095703,1.58,1.5,29.916959148516245,29.922874632804625,29.934574469956278,0.5959850420541812,1.187533470892177,2.3575171860574784
